"","x"
"2499",2
"2500",4
"2501",4
"2502",1
"2503",3
"2504",4
"2505",1
"2506",3
"2507",2
"2508",1
"2509",1
"2510",2
"2511",1
"2512",3
"2513",4
"2514",1
"2515",3
"2516",2
"2517",1
"2518",3
"2519",1
"2520",1
"2521",1
"2522",4
"2523",3
"2524",3
"2525",2
"2526",4
"2527",2
"2528",4
"2529",1
"2530",4
"2531",2
"2532",1
"2533",3
"2534",3
"2535",1
"2536",3
"2537",3
"2538",1
"2539",1
"2540",1
"2541",1
"2542",3
"2543",3
"2544",4
"2545",3
"2546",4
"2547",4
"2548",1
"2549",3
"2550",1
"2551",3
"2552",4
"2553",4
"2554",4
"2555",1
"2556",4
"2557",3
"2558",4
"2559",4
"2560",2
"2561",2
"2562",1
"2563",2
"2564",1
"2565",4
"2566",3
"2567",3
"2568",3
"2569",3
"2570",1
"2571",1
"2572",3
"2573",1
"2574",4
"2575",3
"2576",2
"2577",4
"2578",1
"2579",4
"2580",1
"2581",1
"2582",1
"2583",3
"2584",4
"2585",4
"2586",4
"2587",4
"2588",4
"2589",1
"2590",4
"2591",3
"2592",2
"2593",4
"2594",2
"2595",1
"2596",3
"2597",1
"2598",1
"2599",1
"2600",2
"2601",1
"2602",2
"2603",2
"2604",3
"2605",3
"2606",3
"2607",4
"2608",3
"2609",4
"2610",4
"2611",3
"2612",4
"2613",3
"2614",1
"2615",4
"2616",1
"2617",3
"2618",1
"2619",1
"2620",3
"2621",4
"2622",4
"2623",2
"2624",1
"2625",1
"2626",3
"2627",3
"2628",2
"2629",4
"2630",2
"2631",1
"2632",1
"2633",1
"2634",1
"2635",1
"2636",4
"2637",3
"2638",4
"2639",1
"2640",2
"2641",4
"2642",1
"2643",4
"2644",3
"2645",4
"2646",4
"2647",2
"2648",1
"2649",1
"2650",2
"2651",1
"2652",3
"2653",4
"2654",4
"2655",4
"2656",4
"2657",4
"2658",1
"2659",2
"2660",1
"2661",2
"2662",4
"2663",2
"2664",1
"2665",3
"2666",1
"2667",1
"2668",1
"2669",1
"2670",4
"2671",1
"2672",4
"2673",1
"2674",1
"2675",1
"2676",4
"2677",4
"2678",4
"2679",4
"2680",2
"2681",1
"2682",1
"2683",1
"2684",4
"2685",1
"2686",1
"2687",4
"2688",4
"2689",3
"2690",3
"2691",1
"2692",3
"2693",1
"2694",1
"2695",1
"2696",3
"2697",2
"2698",1
"2699",2
"2700",4
"2701",4
"2702",2
"2703",4
"2704",1
"2705",3
"2706",4
"2707",2
"2708",4
"2709",4
"2710",1
"2711",2
"2712",1
"2713",4
"2714",4
"2715",2
"2716",4
"2717",2
"2718",4
"2719",1
"2720",4
"2721",4
"2722",1
"2723",3
"2724",4
"2725",2
"2726",1
"2727",1
"2728",1
"2729",1
"2730",4
"2731",2
"2732",4
"2733",4
"2734",1
"2735",2
"2736",1
"2737",1
"2738",1
"2739",1
"2740",2
"2741",4
"2742",4
"2743",3
"2744",4
"2745",1
"2746",2
"2747",1
"2748",2
"2749",3
"2750",1
"2751",3
"2752",2
"2753",2
"2754",4
"2755",4
"2756",4
"2757",1
"2758",3
"2759",1
"2760",1
"2761",2
"2762",4
"2763",4
"2764",4
"2765",4
"2766",4
"2767",1
"2768",1
"2769",3
"2770",1
"2771",3
"2772",4
"2773",3
"2774",2
"2775",1
"2776",4
"2777",3
"2778",3
"2779",1
"2780",3
"2781",1
"2782",4
"2783",2
"2784",1
"2785",4
"2786",4
"2787",4
"2788",4
"2789",2
"2790",1
"2791",3
"2792",1
"2793",4
"2794",3
"2795",2
"2796",1
"2797",4
"2798",3
"2799",4
"2800",3
"2801",1
"2802",1
"2803",2
"2804",2
"2805",4
"2806",4
"2807",3
"2808",4
"2809",2
"2810",1
"2811",1
"2812",1
"2813",4
"2814",1
"2815",2
"2816",1
"2817",2
"2818",2
"2819",2
"2820",1
"2821",2
"2822",3
"2823",4
"2824",2
"2825",2
"2826",1
"2827",4
"2828",1
"2829",4
"2830",1
"2831",3
"2832",3
"2833",1
"2834",4
"2835",3
"2836",2
"2837",1
"2838",1
"2839",1
"2840",4
"2841",4
"2842",3
"2843",2
"2844",4
"2845",1
"2846",2
"2847",1
"2848",3
"2849",4
"2850",3
"2851",2
"2852",2
"2853",4
"2854",1
"2855",1
"2856",1
"2857",4
"2858",1
"2859",4
"2860",4
"2861",3
"2862",2
"2863",2
"2864",2
"2865",1
"2866",3
"2867",4
"2868",4
"2869",3
"2870",3
"2871",3
"2872",2
"2873",2
"2874",1
"2875",4
"2876",3
"2877",2
"2878",1
"2879",3
"2880",3
"2881",4
"2882",4
"2883",4
"2884",2
"2885",1
"2886",4
"2887",1
"2888",2
"2889",4
"2890",3
"2891",4
"2892",1
"2893",1
"2894",4
"2895",4
"2896",3
"2897",4
"2898",3
"2899",4
"2900",1
"2901",2
"2902",4
"2903",4
"2904",3
"2905",4
"2906",4
"2907",1
"2908",2
"2909",2
"2910",4
"2911",1
"2912",1
"2913",4
"2914",1
"2915",1
"2916",2
"2917",1
"2918",3
"2919",4
"2920",3
"2921",4
"2922",1
"2923",2
"2924",2
"2925",4
"2926",2
"2927",1
"2928",4
"2929",3
"2930",3
"2931",4
"2932",2
"2933",4
"2934",4
"2935",2
"2936",4
"2937",2
"2938",1
"2939",1
"2940",2
"2941",3
"2942",2
"2943",4
"2944",1
"2945",4
"2946",4
"2947",3
"2948",1
"2949",1
"2950",3
"2951",1
"2952",1
"2953",3
"2954",2
"2955",1
"2956",3
"2957",3
"2958",2
"2959",4
"2960",4
"2961",4
"2962",2
"2963",1
"2964",3
"2965",2
"2966",2
"2967",1
"2968",1
"2969",3
"2970",1
"2971",2
"2972",4
"2973",4
"2974",3
"2975",4
"2976",3
"2977",4
"2978",2
"2979",1
"2980",1
"2981",4
"2982",4
"2983",2
"2984",1
"2985",4
"2986",2
"2987",1
"2988",1
"2989",2
"2990",2
"2991",1
"2992",1
"2993",3
"2994",2
"2995",1
"2996",1
"2997",3
"2998",1
"2999",2
"3000",1
"3001",1
"3002",2
"3003",4
"3004",1
"3005",1
"3006",4
"3007",3
"3008",4
"3009",1
"3010",4
"3011",1
"3012",4
"3013",3
"3014",1
"3015",2
"3016",2
"3017",2
"3018",4
"3019",2
"3020",1
"3021",2
"3022",1
"3023",2
"3024",4
"3025",3
"3026",4
"3027",4
"3028",4
"3029",3
"3030",3
"3031",3
"3032",3
"3033",2
"3034",4
"3035",4
"3036",4
"3037",4
"3038",4
"3039",4
"3040",1
"3041",4
"3042",1
"3043",3
"3044",4
"3045",4
"3046",3
"3047",3
"3048",3
"3049",3
"3050",2
"3051",4
"3052",1
"3053",3
"3054",2
"3055",1
"3056",1
"3057",2
"3058",3
"3059",4
"3060",1
"3061",2
"3062",1
"3063",1
"3064",3
"3065",1
"3066",4
"3067",3
"3068",1
"3069",1
"3070",3
"3071",1
"3072",2
"3073",3
"3074",4
"3075",1
"3076",3
"3077",3
"3078",2
"3079",1
"3080",4
"3081",3
"3082",1
"3083",3
"3084",1
"3085",3
"3086",2
"3087",3
"3088",2
"3089",4
"3090",4
"3091",1
"3092",4
"3093",1
"3094",3
"3095",2
"3096",4
"3097",2
"3098",1
"3099",3
"3100",2
"3101",4
"3102",3
"3103",1
"3104",1
"3105",1
"3106",4
"3107",2
"3108",4
"3109",2
"3110",1
"3111",4
"3112",3
"3113",4
"3114",4
"3115",3
"3116",2
"3117",4
"3118",4
"3119",4
"3120",4
"3121",2
"3122",1
"3123",1
"3124",2
"3125",3
"3126",1
"3127",3
"3128",1
"3129",2
"3130",2
"3131",4
"3132",2
"3133",1
"3134",3
"3135",1
"3136",1
"3137",2
"3138",4
"3139",1
"3140",4
"3141",3
"3142",2
"3143",4
"3144",1
"3145",3
"3146",2
"3147",1
"3148",1
"3149",1
"3150",3
"3151",2
"3152",2
"3153",4
"3154",3
"3155",1
"3156",4
"3157",3
"3158",4
"3159",1
"3160",4
"3161",4
"3162",4
"3163",1
"3164",3
"3165",4
"3166",3
"3167",4
"3168",1
"3169",3
"3170",2
"3171",1
"3172",1
"3173",4
"3174",4
"3175",3
"3176",3
"3177",1
"3178",3
"3179",2
"3180",2
"3181",4
"3182",4
"3183",3
"3184",3
"3185",2
"3186",4
"3187",4
"3188",3
"3189",4
"3190",3
"3191",1
"3192",1
"3193",2
"3194",4
"3195",4
"3196",4
"3197",4
"3198",1
"3199",4
"3200",4
"3201",4
"3202",4
"3203",1
"3204",4
"3205",1
"3206",1
"3207",4
"3208",1
"3209",1
"3210",1
"3211",3
"3212",2
"3213",3
"3214",1
"3215",4
"3216",1
"3217",3
"3218",3
"3219",3
"3220",4
"3221",1
"3222",4
"3223",1
"3224",1
"3225",2
"3226",1
"3227",1
"3228",3
"3229",2
"3230",2
"3231",1
"3232",4
"3233",2
"3234",1
"3235",3
"3236",1
"3237",2
"3238",1
"3239",2
"3240",4
"3241",4
"3242",1
"3243",2
"3244",1
"3245",4
"3246",3
"3247",1
"3248",2
"3249",1
"3250",4
"3251",3
"3252",4
"3253",3
"3254",4
"3255",4
"3256",1
"3257",1
"3258",1
"3259",1
"3260",1
"3261",4
"3262",4
"3263",2
"3264",4
"3265",1
"3266",3
"3267",4
"3268",1
"3269",3
"3270",1
"3271",1
"3272",1
"3273",1
"3274",4
"3275",4
"3276",4
"3277",3
"3278",1
"3279",3
"3280",4
"3281",2
"3282",1
"3283",1
"3284",3
"3285",1
"3286",4
"3287",3
"3288",3
"3289",1
"3290",3
"3291",4
"3292",1
"3293",1
"3294",2
"3295",1
"3296",4
"3297",1
"3298",4
"3299",1
"3300",4
"3301",1
"3302",4
"3303",2
"3304",2
"3305",2
"3306",1
"3307",3
"3308",1
"3309",3
"3310",1
"3311",3
"3312",2
"3313",1
"3314",2
"3315",1
"3316",1
"3317",1
"3318",1
"3319",3
"3320",2
"3321",4
"3322",1
"3323",4
"3324",1
"3325",3
"3326",2
"3327",4
"3328",4
"3329",4
"3330",4
"3331",2
"3332",1
"3333",1
"3334",1
"3335",3
"3336",2
"3337",4
"3338",4
"3339",1
"3340",1
"3341",1
"3342",1
"3343",1
"3344",1
"3345",2
"3346",1
"3347",3
"3348",4
"3349",2
"3350",4
"3351",4
"3352",1
"3353",4
"3354",1
"3355",2
"3356",2
"3357",4
"3358",4
"3359",3
"3360",2
"3361",4
"3362",3
"3363",3
"3364",1
"3365",2
"3366",1
"3367",2
"3368",1
"3369",1
"3370",3
"3371",3
"3372",2
"3373",1
"3374",2
"3375",4
"3376",2
"3377",1
"3378",4
"3379",2
"3380",4
"3381",2
"3382",1
"3383",1
"3384",3
"3385",4
"3386",4
"3387",4
"3388",4
"3389",1
"3390",4
"3391",2
"3392",1
"3393",4
"3394",2
"3395",2
"3396",4
"3397",1
"3398",1
"3399",1
"3400",2
"3401",2
"3402",1
"3403",1
"3404",4
"3405",3
"3406",2
"3407",4
"3408",1
"3409",3
"3410",1
"3411",1
"3412",1
"3413",1
"3414",3
"3415",1
"3416",4
"3417",3
"3418",3
"3419",1
"3420",1
"3421",3
"3422",1
"3423",1
"3424",1
"3425",3
"3426",4
"3427",3
"3428",3
"3429",2
"3430",1
"3431",4
"3432",3
"3433",3
"3434",4
"3435",4
"3436",4
"3437",2
"3438",1
"3439",1
"3440",3
"3441",4
"3442",1
"3443",4
"3444",3
"3445",4
"3446",4
"3447",4
"3448",4
"3449",1
"3450",4
"3451",3
"3452",3
"3453",2
"3454",2
"3455",1
"3456",2
"3457",1
"3458",3
"3459",4
"3460",2
"3461",4
"3462",1
"3463",4
"3464",2
"3465",4
"3466",4
"3467",2
"3468",4
"3469",3
"3470",3
"3471",2
"3472",2
"3473",2
"3474",4
"3475",3
"3476",2
"3477",4
"3478",2
"3479",1
"3480",1
"3481",1
"3482",1
"3483",4
"3484",4
"3485",1
"3486",2
"3487",2
"3488",2
"3489",4
"3490",4
"3491",4
"3492",1
"3493",1
"3494",2
"3495",2
"3496",2
"3497",2
"3498",2
"3499",1
"3500",1
"3501",4
"3502",3
"3503",3
"3504",1
"3505",3
"3506",1
"3507",1
"3508",1
"3509",1
"3510",4
"3511",3
"3512",2
"3513",4
"3514",1
"3515",4
"3516",1
"3517",3
"3518",2
"3519",4
"3520",3
"3521",3
"3522",2
"3523",3
"3524",4
"3525",1
"3526",4
"3527",3
"3528",4
"3529",4
"3530",2
"3531",4
"3532",3
"3533",2
"3534",1
"3535",3
"3536",1
"3537",4
"3538",3
"3539",3
"3540",1
"3541",1
"3542",3
"3543",1
"3544",2
"3545",1
"3546",2
"3547",2
"3548",4
"3549",2
"3550",3
"3551",2
"3552",1
"3553",4
"3554",4
"3555",3
"3556",2
"3557",4
"3558",4
"3559",2
"3560",1
"3561",4
"3562",3
"3563",1
"3564",2
"3565",2
"3566",2
"3567",1
"3568",1
"3569",3
"3570",4
"3571",2
"3572",4
"3573",4
"3574",4
"3575",3
"3576",2
"3577",1
"3578",1
"3579",4
"3580",1
"3581",1
"3582",4
"3583",4
"3584",4
"3585",3
"3586",4
"3587",3
"3588",3
"3589",2
"3590",1
"3591",1
"3592",4
"3593",3
"3594",3
"3595",2
"3596",2
"3597",1
"3598",4
"3599",1
"3600",4
"3601",3
"3602",4
"3603",2
"3604",2
"3605",2
"3606",4
"3607",2
"3608",4
"3609",1
"3610",3
"3611",1
"3612",1
"3613",1
"3614",1
"3615",4
"3616",2
"3617",2
"3618",2
"3619",2
"3620",2
"3621",1
"3622",2
"3623",4
"3624",4
"3625",1
"3626",1
"3627",1
"3628",3
"3629",4
"3630",1
"3631",4
"3632",2
"3633",4
"3634",2
"3635",2
"3636",1
"3637",4
"3638",3
"3639",3
"3640",1
"3641",1
"3642",1
"3643",1
"3644",2
"3645",4
"3646",1
"3647",4
"3648",3
"3649",4
"3650",4
"3651",2
"3652",4
"3653",4
"3654",1
"3655",3
"3656",1
"3657",4
"3658",4
"3659",4
"3660",1
"3661",2
"3662",1
"3663",4
"3664",1
"3665",1
"3666",1
"3667",4
"3668",3
"3669",3
"3670",3
"3671",3
"3672",2
"3673",1
"3674",4
"3675",1
"3676",1
"3677",2
"3678",4
"3679",3
"3680",4
"3681",2
"3682",2
"3683",1
"3684",1
"3685",3
"3686",3
"3687",4
"3688",3
"3689",2
"3690",3
"3691",4
"3692",2
"3693",4
"3694",2
"3695",2
"3696",4
"3697",2
"3698",2
"3699",4
"3700",2
"3701",2
"3702",4
"3703",4
"3704",2
"3705",1
"3706",1
"3707",3
"3708",1
"3709",1
"3710",2
"3711",4
"3712",1
"3713",3
"3714",4
"3715",3
"3716",1
"3717",2
"3718",2
"3719",2
"3720",4
"3721",2
"3722",4
"3723",4
"3724",1
"3725",3
"3726",1
"3727",1
"3728",3
"3729",2
"3730",4
"3731",4
"3732",4
"3733",3
"3734",4
"3735",2
"3736",4
"3737",4
"3738",4
"3739",4
"3740",1
"3741",1
